id,created_at,text,Translate to Arabic,Translate to English
132926655613239296,11/5/2011 21:05:59,RT @ZainSyr: صارو 27 شهيد اليوم...والله ماعاد يطلع معي حكي ياربي :( #syria,,
132847242951397376,11/5/2011 15:50:25,"RT @ZainSyr: Homs:Talbiseh:5 powerful explosions were heard&random gunfire from machineguns, armored vehicles& Shilkas at all checkpoint ...",,
132847163838439424,11/5/2011 15:50:06,RT @kasimf: الطغاة العرب كانوا دائما يحتمون بعرابيهم في الخارج بدل الاحتماء بشعوبهم. لاعجب ان اكثر من جهة خارجية تقف مع الطواغيت الآن ضد ...,,
132847024470097921,11/5/2011 15:49:33,RT @kasimf: يعتقلون مئات الألوف من الثوار ثم يطلقون سراح بضعة مئات منهم ويسمونه عفوا شاملا. فعلا هزلت,,
132846734295580672,11/5/2011 15:48:24,"RT @yashaam: كلام رياض الأسعد غير موفق والتوقيت غير مناسب، أوافق على أن النظام لن يسقط سلمياً لكن قرار بقاء الثورة سلمية أو لا ليس بيده
 ...",,
132846504229601281,11/5/2011 15:47:29,RT @shamkarama: حمص أصبحت مدينة منكوبة وبحاجة للمساعدات الإنسانية الطارئة، شوارع بأكملها تم تدميرها والتنكيل بسكانها وخاصة في منطقة بابا ...,,
132818729334611968,11/5/2011 13:57:07,"RT @kasimf: غوردون توماس مؤلف كتاب ""تاريخ الموساد السري"": لولا الاجهزة الإستخباراتيه العربية لما استطعنا أن نسيطر على العالم العربي.",,
132818576313827328,11/5/2011 13:56:30,RT @kasimf: ما احقر الجيوش التي تقبل ان تكون حامية للطغاة وسيفاً مسلطاً على الشعوب. هذه ليست جيوشاً وطنية بل عصابات مرتزقة,,
132818524862283777,11/5/2011 13:56:18,RT @kasimf: كم رسموا لنا صورا رومانسية لبعض جيوشنا العربية لنكتشف لاحقا انها أدوات بطش ومرتزقة ووحوش كاسرة لحماية هذا الطاغية او ذاك,,
132816557201039361,11/5/2011 13:48:29,يا الله شو رخيص البني آدم بسورية http://t.co/xthvBBwh #Syria,,
132816055134466048,11/5/2011 13:46:29,أي حدا بسورية بدو يجيب سيرة العيد ما عندو ضمير، الناس بباب عمرو ما عندها أكل والقصف لسا متواصل #Syria,,
132815935466782720,11/5/2011 13:46:01,في مكالمة هاتفية مع صديق في باب عمرو: الشباب عم يبعتوا استغاثة للعالم لاعتبار باب عمرو منطقة منكوبة، الجماعة ما عندهم أكل #Syria,,
132506158081654784,11/4/2011 17:15:04,I liked a @YouTube video http://t.co/UBm09q0K قابون - انتشار الجيش حول كاميرا قناة الدنيا - 4-11,,
132404577592033280,11/4/2011 10:31:25,قوات الامن تطلق النار على تظاهرة خرجت من مسجد الزهراء في حرستا ولا انباء عن جرحى او قتلى الى الان #Syria,,
132401583722995712,11/4/2011 10:19:32,تنفيذاَ لبنود المبادرة العربية، إطلاق رصاص على المظاهرة التي خرجت في حرستا - ريف دمشق في جمعة الله أكبر #Syria,,
132147776007061505,11/3/2011 17:30:59,RT @NewsSyRev: وصل عدد شهداء اليوم حتى هذه اللحظة إلى 22 شهيداً برصاص قوات الأمن (19 حمص، 3 إدلب) في أول بعد موافقة الأسد على مبادرة الج ...,,
132131687139254272,11/3/2011 16:27:03,RT @edwardedark: ok there are horrible reports out of Baba Amro Homs now of buildings being flattened and people stuck dying in the rubb ...,,
132041144614920192,11/3/2011 10:27:16,RT @SyrRevo: http://t.co/c6ycy3AV #Syria حمص: قطع الاتصالات عن حي الانشاءات و حي باباعمرو الذي يشهد حصاراً من قبل قوات الأمن و الجيش و ق ...,,
131908705611550720,11/3/2011 1:41:00,RT @CitizenGeo: وزير الاقتصاد والتجارة السوري: نمر اليوم بحالة طوارئ والدعم الحكومي للسلع الأساسية لن يدوم #Syria #Mar15 http://t.co/oi1 ...,,
131908629157781504,11/3/2011 1:40:42,RT @ZainSyr: حمص: استشهاد محمود غنطاوي برصاص الامن في حي باباعمرو ، و هو شقيق الشهيد ابراهيم غنطاوي الذي استشهد اليوم ايضاً #syria,,
131872574278860800,11/2/2011 23:17:26,"I'm at Russian Cultural Center (29th may ave, Dimashq) http://t.co/pXTUrxqD",,
131783198848983040,11/2/2011 17:22:17,RT @ZainSyr: صديقي بحمص: يا شباب في قدام بيتنا خمس ناقلات جند حسب المبادرة العربية بفهم إني أطلع أتظاهر قدامهن وماراح انقتل؟؟؟؟ #syria,,
131782951141785601,11/2/2011 17:21:18,"RT @NewsSyRev: RT @hamfarouk: احتلوا دمشق ........ يرجى نشر الهاشتاج ومساندة الحمله  
#OccupyDamascus",,
131782737504907264,11/2/2011 17:20:27,RT @ghosam: #Syria نرجو من الشهداء ألا يسقطوا بعنف على الأرض لنثبت التزامنا بوقف العنف من طرفنا,,
131782714960527361,11/2/2011 17:20:22,RT @ZainSyr: رزان زيتونة: امتى بالضبط يبدأ تنفيذ المبادرة؟؟ لأنه خلال قراءة البيان أضفت أسماء ثلاثة شهداء لقائمة الشهداء... #syria,,
131782590087700480,11/2/2011 17:19:52,RT @ZainSyr: بمبادرات أو دون، بوساطات أو دون، بروسيا والصين أو دونهما، بالدبابات تقف أمامنا أو دونها..سننتصر والثورة مستمرة وسوريا بدها  ...,,
131782423213129728,11/2/2011 17:19:12,"RT @edwardedark: we didn't sacrifice 4000 of our best and brightest for a piece of paper, if it isn't implemented on the ground, then it ...",,
131707771673509888,11/2/2011 12:22:34,RT @kasimf: يفقد الحاكم في الغرب شرعيته عندما يكذب كذبة بسيطة، بينما الكثير من الانظمة العربية قامت واستمرت على الاكاذيب والدجل وقلب الحقائق,,
131707714698084353,11/2/2011 12:22:20,"RT @_Soul_A: بجامعة دمشق كلية الاداب هلأ عم يصير ضرب من الشبيحة للطلاب وهجوم عليهن داخل الجامعة #Syria #RT it sounds really serious, any ...",,
131675829578108928,11/2/2011 10:15:38,I liked a @YouTube video from @RSAEvents http://t.co/WWYxmUln RSA Animate - The Empathic Civilisation,,
131395277662855168,11/1/2011 15:40:50,@_Soul_A اي اي متأكد مية بالمية,,
131394397517520896,11/1/2011 15:37:20,@_Soul_A  لك يلي توفى هو والد هنادي زحلوط مو والد ملك  قصة هالاشاعات,,
131359808694665216,11/1/2011 13:19:53,I'm at The Grange (Dimashq) http://t.co/CkAm1L8R,,
131288046074212352,11/1/2011 8:34:44,I liked a @YouTube video http://t.co/6Va1hly3 دمشق مظاهرة وسط دمشق سوق مدحت باشا 31-10.mp4,,
131282842536775681,11/1/2011 8:14:03,I liked a @YouTube video http://t.co/BYMdybyG دمشق   زرع سبيكرات قاشوشية في مبني مديرية مالية دمشق 31 10 2011,,
131077783056162816,10/31/2011 18:39:13,I liked a @YouTube video from @alaegyman http://t.co/nHKFedow الشعب يريد إسقاط وول سترست,,
131062628905779200,10/31/2011 17:39:00,I liked a @YouTube video http://t.co/VLar5DAZ Gil Scott-Heron - The Revolution Will Not Be Televised (Full Ba,,
130317508195524608,10/29/2011 16:18:09,RT @habibh: The best systems are lose enough to allow things to take place outside of its rules but lucid enough to identify the success ...,,
130317438951751680,10/29/2011 16:17:53,RT @kasimf: اتعجب فعلا كيف استطاع اولئك المعتوهون الحكم لعشرات السنين بالقهر والتدجيل والكذب والشعارات المزيفة. اهانة كبرى للشعوب,,
130317386208382977,10/29/2011 16:17:40,RT @ahmadtalk: #Syria http://t.co/UKwsCPZB من لم يقرأ قصة طالب؟,,
130234963869171712,10/29/2011 10:50:09,I liked a @YouTube video http://t.co/xhqNVOA7 باباعمرو هام جدا قصف على المنازل 26 10 2011,,
130233979990310912,10/29/2011 10:46:15,I liked a @YouTube video http://t.co/Vhy06gZj هام باباعمرو- قصف المنازل 29-10-2011.mp4,,
130210922047352832,10/29/2011 9:14:37,I liked a @YouTube video http://t.co/ioEY1Fxm Quantum Levitation,,
130031898239045632,10/28/2011 21:23:15,I liked a @YouTube video http://t.co/g1inwg8M حرستا - انتشار الأمن والشبيحة قبل صلاة الجمعة - 28-10 ج1,,
129849543981412352,10/28/2011 9:18:38,كافة اشكال الاتصالات مقطوعة في حرستا #Syria,,
129648360377417729,10/27/2011 19:59:12,"لازم يكون اسم هالجمعة ""صفحة الثورة لا تمثلني"" بدل جمعة الحظر الجوي. #Syria",,
129610887827955712,10/27/2011 17:30:18,I'm at Pages Cafe http://t.co/WqTr4bsD,,
129610887790211072,10/27/2011 17:30:18,I just ousted @tkabbour as the mayor of Pages Cafe on @foursquare! http://t.co/CBYA42yb,,
129558663143768066,10/27/2011 14:02:47,RT @SyriaFnn: فلاش|| ريف دمشق || تشن عناصر المخابرات الجوية مدعومة بفلول من الشبيحة حملة مداهمات و اعتقالات واسعة في حرستا تحت غطاء من إ ...,,
129558560395898880,10/27/2011 14:02:22,RT @shaamnews: شام : ريف دمشق : حرستا : عاجل : حملة مداهمات و اعتقالات شرسة تشنها قوات المخابرات الجوية مدعومة بعناصر من الشبيحة... http ...,,
129558492196503552,10/27/2011 14:02:06,مبارح بالأمويين كانوا عم يهتفوا: يلي ما بيشارك أمو حمصية. انا الي الشرف انو أمي حمصية. بس شو مشان مرتو للعميهتفولو حمصية #Syria,,
129557481490882561,10/27/2011 13:58:05,RT @ZainSyr: الخواريف التي هتفت أمس بالأمويين (اللي مابصفق أمو حمصية) هل كانوا يقصدون حافظ بن أسماء الأخرس؟؟؟ ابن قائدهم القاتل؟؟؟ #syri ...,,
129546572047458304,10/27/2011 13:14:44,RT @gamaleid: احنا الشعب ، ولما نقول علي شيئ ننفذه ، ومحدش يقدر يقف في طريقنا ، ودي بلدنا ومن حقنا ، كلنا ، كل المصريين,,
129508501427978241,10/27/2011 10:43:27,الأمن السوري الأشاوس يعتقل امرأة تزامناً مع المسيرة المؤيدة http://t.co/9FtbfYOW #Syria,,
129507108134719488,10/27/2011 10:37:55,@afahad I think the main reason for choosing that place is for cutting down the cooling costs by using just air. MENA would cost much more,,
129504434815385601,10/27/2011 10:27:17,"RT @1SecularSyrian: بالمناسبة أنا ماني أهبل, و يا ريت تسمّوا الأمور بمسمياتها. يلي كان بليبيا ما كان حظر جوّي, كان عملية عسكرية واسعة من ...",,
129504328523333633,10/27/2011 10:26:52,RT @LoveLiberty: الطيار عبد العزيز الشامي نفذ عملية استشهادية قتل فيها 8 طيارين من مغول بني أسد يقصفون الشعب اليمني..إنه بطل ذو هوية يمن ...,,
129504301780451329,10/27/2011 10:26:46,تعلم شفرة مورس ستفيدك  http://t.co/HMZzp9wp #Syria,,
129503689768570880,10/27/2011 10:24:20,لا لجمعه الحظر الجوي http://t.co/c3zW4SWE,,
129496799449853953,10/27/2011 9:56:57,@_Soul_A the sanctions excluded food and medicine in the first place. so actually any American food company can work in #Syria,,
129494832069615617,10/27/2011 9:49:08,wondering how the #Syrian gov can bring blue coat American equipments while there are sanctions? it's the SouthAfrican #MTN who brought them,,
129126214202953728,10/26/2011 9:24:23,I liked a @YouTube video http://t.co/KknnIV6c كيف يخرج المصلين من المسجد في سوريا,,
128841965088423936,10/25/2011 14:34:52,I'm at Rotanna Cafe (Al Nejmeh) http://t.co/GIcrru4L,,
128379716490108928,10/24/2011 7:58:04,I liked a @YouTube video from @ya_shamm http://t.co/I43SFMQV شام حمص الخالدية الشهيد الذي ذهب لينقذ الشهيد فآرتق,,
128256026213490689,10/23/2011 23:46:34,RT @CitizenGeo: المعلم: أتساءل، هل هناك نظام في العالم يقتل مواطنيه؟ || وأنا بدوري أتسائل: هل هناك في العالم معارضة مسلحة تقتل معارضين س ...,,
128255993887989760,10/23/2011 23:46:26,RT @CitizenGeo: إلى وليد المعلم: ما المشكلة في سوريا يا مجنون؟ المشكلة في انه لا نريد الاعتراف بالمشكلة #Syria #JustSaying,,
128255334715359232,10/23/2011 23:43:49,RT @CitizenGeo: المعلم: الجماعات الإرهابية المسلحة ليس في جدول أعمالها الاصلاح || يا رجل أن ببالي أنو الإصلاح على قائمة جدول أعمالها، شك ...,,
128160286325751809,10/23/2011 17:26:08,"RT @NewsSyRev: ريف دمشق - حرستا :: مظاهرات حاشدة من عدة مناطق تهتف تضامنا مع الشعب اليبي و إسقاط النظام
#Syria",,
128078389595746305,10/23/2011 12:00:42,"RT @BigAlBrand: I don't bother tweet every time I hear gunshots, because let's face it, it's easier to tweet when there isn't any. #Homs ...",,
127871202197901313,10/22/2011 22:17:24,@syrianews they can/should left sanctions for web technologies at least otherwise they can/should stop talking about web freedom #Rightscon,,
127870681965801473,10/22/2011 22:15:20,@syrianews I can't think of any post march sanctions that hurts beside the Visa/Mastercard one,,
127870156323028992,10/22/2011 22:13:15,"@syrianews you are right, the newest ones target specific people of the gov which is good. but older sanctions targeted every Syrian",,
127869543216455680,10/22/2011 22:10:49,"@syrianews sanctions against the gov not the people, otherwise down with the faketivists who call for mass sanctions",,
127869019482099713,10/22/2011 22:08:44,"@syrianews yes exactly, that's why the US can't talk about human rights before removing any sanctions that target entire nations #Rightscon",,
127868626626818048,10/22/2011 22:07:10,what is supposed to be Free as in Freedom OS (Android) blocks #Syrian users from accessing its app center called android market #Rightscon,,
127867840916242433,10/22/2011 22:04:03,Syrian Tweeps: there is a conf on human rights in silicon valley in 2 days let's use the hashtag #Rightscon to pressure them to unblock us,,
127860605314007040,10/22/2011 21:35:18,companies like #google #skype talk about human rights at #Rightscon while blocking Syrians from their services #FAIL,,
127859771989692417,10/22/2011 21:31:59,"The US gov, #Google and #Skype need to unblock their services for #Syria or stop talking about human rights #Rightscon",,
127859336390246400,10/22/2011 21:30:15,"@sfmoca Thanks Henry, please tell people at #Rightscon and specially Google and skype people to unblock their services for #Syria",,
127856262057689089,10/22/2011 21:18:02,الراجل الواقف ورا شاهد العيان تبع الدنيا http://t.co/PW8gVv7i #Syria,,
127803960126996481,10/22/2011 17:50:13,Amazing photos: #Libya: The End of Qaddafi and the Fall of Sirte http://t.co/HTM1ltut Libya,,
127802608948748288,10/22/2011 17:44:51,العصابات المسلحة في سورية وأبرز أسلحتها http://t.co/TmpdW0cD #Syria,,
127794219669655552,10/22/2011 17:11:30,"@halabshow @tomgara @blakehounshell Inmarsat is British company, while iridium is USA based",,
127792899252432897,10/22/2011 17:06:16,@halabshow @tomgara @blakehounshell Thuraya is UAE based company,,
127791800940380160,10/22/2011 17:01:54,@VGDakessian @blakehounshell yeah but it's easier when the company provide them directly to the gov.,,
127790734815399936,10/22/2011 16:57:40,"@tomgara @blakehounshell totally, I think Thuraya is providing realtime GPS data to Syrian gov, tried inmarsat and no forces showed up",,
127789924551364608,10/22/2011 16:54:26,I highly DON'T recommend the usage of Thuraya equipments in #Syria. alternatives like Iridum and Inmarsat still safer,,
127789646691319809,10/22/2011 16:53:20,"Thuraya is definitely traceable, today I saw with my eyes. they needed 40 minutes to come after 1 minute call. #Syria",,
127788724397424641,10/22/2011 16:49:40,"Communications back to Damascus country side after five days of darkness no internet, cell phone, landline and sometimes even electricity",,
127081822046781442,10/20/2011 18:00:42,"RT @syrian001: نبارك لبشار الأسد وعلي عبد الله صالح الوصول للنهائي بعد خسارة منافسهم القذافي
#syria #libya #yemen",,
127081655084122112,10/20/2011 18:00:02,RT @mar3e: لول- التليفزيون السورى نفى بالفعل خبر مقتل القذافى وبيقول انها اكاذيب http://t.co/1i2mXBb3 #libya #Syria #Dictatorships,,
127036993120112641,10/20/2011 15:02:34,RT @abossone: Photo: The hole in the ground where the rat #Gadhafi was hiding #Libya http://t.co/lRQ0myp9,,
127035639345586176,10/20/2011 14:57:11,RT @AJEnglish: Al Jazeera acquires exclusive footage of the body of former Libyan leader Muammar Gaddafi: http://t.co/Uxk6XFfN,,
127035440502013952,10/20/2011 14:56:23,RT @SyrRevo: http://t.co/nOHziKti #Syria دمشق : الميدان : خرج موكب تشيع الشهيد بلال طوغلي من مسجد الغواص، و قامت قوات الامن بمحاصرة المشيعين,,
127004043041177600,10/20/2011 12:51:38,"RT @NewsSyRev: والقذافي طار طار ... وأجا دورك يا بشّار
#Syria
#Libya",,
127003625980563456,10/20/2011 12:49:58,"RT @abanidrees: رويترز: رئيس الوزراء الإيطالي سيلفيو برلسكوني يعلن إنتهاء الحرب في ليبيا بعد اعتقال القذافي
#Libya #Feb17",,
127003605004861441,10/20/2011 12:49:53,"RT @AhmedFatah: +١
“@arebi_ly: لن أصدق خبر موت القذافي حتى يظهر القذافي ويصرح بذلك في مؤتمر صحفي #libya #17feb #gaddafi”",,
126999586559631361,10/20/2011 12:33:55,"RT @Hussam_Arafa: منقول || ""قرداحة"" ليبيا سقطت.... عقبال ""سرت"" سوريا #Syria #Libya",,
126999367499517952,10/20/2011 12:33:03,RT @arflon: #syria أخبار اليوم مميزة ، جلطة للسفيه جورج وسوف ، وقتل وزير الدفاع الليبي السابق ، والإمساك بالقذافي وننتظر المزيد فاليوم ل ...,,
126257988158758912,10/18/2011 11:27:04,RT @Ardroid: عودة أردرويد كاست بحلقة خاصة عن الآيس كريم ساندوتش! http://t.co/jrBZh9aV,,
126076586280751105,10/17/2011 23:26:15,"RT @NewsSyRev: ريف دمشق :: قوات الأمن تشن حملة اعتقالات واسعة في حرستا ودوما بعد أن أغلقت مداخل المدينة وحاصرتها
#Syria",,
126073310877454337,10/17/2011 23:13:14,"RT @NewsSyRev: دمشق - حي القابون :: انفجار قوي يتسبب بتكسير بعض النوافذ، قادم من جهة الوحدات الخاصة
#Syria",,
126073266606571520,10/17/2011 23:13:03,RT @3bdallah: Do you know that your mobile phone has more computing power than all of NASA in 1969 ? now you know.,,
126073219894607872,10/17/2011 23:12:52,"RT @yashaam: خلال 5,000 ساعة من عمر الثورة فقدنا أكثر من 5,300 شهيد.. هل تتخيل حجم الألم؟
#Syria #MartyrEveryHour",,
126072944391761920,10/17/2011 23:11:46,"RT @SyrianDeveloper: #Syria #ArabLeague في أول يوم من المهلة الممنوحة للنظام يقوم بقتل 44 مدني
..هل اعطوه مهلة لينهي المظاهر العسكرية أم ...",,
126072691059986432,10/17/2011 23:10:46,RT @ZainSyr: إطلاق نار في كل مكان وخلص شطبنا أخبار عاد!!! لعمة!!! شبهم انبحتوا بفرد بحتة!!!!! #syria,,
125676916559716352,10/16/2011 20:58:06,RT @arflon: #syria إذا كان (الأسبوعان)الذين تتحدث عنهما الجامعة هما نفس (ألأسبوعين)التركيين فهذه مصيبة فالأسبوعين التركيان لم ينتهيا بعد ...,,
125676117976809473,10/16/2011 20:54:56,"RT @BigAlBrand: #ArabLeague allows the Syrian regime to kill more innocent people, just like the Security Council did before. I told you ...",,
125676007662436353,10/16/2011 20:54:29,RT @ZainSyr: ثمانية شهداء خلال انعقاد هذه المسخرة!! تفو عليكم وعلى الوقت اللي ضيتعه وأنا عماسمعكم #syria #ArabLeague go to hell with Ass ...,,
125675702723948544,10/16/2011 20:53:17,RT @SyrRevo: #Syria لا حول ولا قوة الا بالله هنن لسا بيتفحظو و هدوليك بيشجبو.. في اكثر ٨ شهداء سقطوا خلال اجتماعكم يا مجتمعين. لا حول ول ...,,
125616758324338689,10/16/2011 16:59:03,RT @THE_47th: بيرلسكوني يتهم محتجين روما بتناول السباجيتي بولونيز مخلوطة مع حبوب هلوسة صنع قناة يورو نيوز,,
125598095890329600,10/16/2011 15:44:54,"RT @SaraAssaf: Arabiya confirmed now: Hazem Nahar, Fayez Sara & Michel Kilo resigned from the (regime-controlled) NBC opposition council ...",,
125598078580432897,10/16/2011 15:44:50,RT @Basma_: activist: Journalist Sean McAllister was arrested in #Syria. He has tapes of unedited interviews w/activists whose faces r n ...,,
125597974616227840,10/16/2011 15:44:25,RT @Basma_: على كل النشطاء الذين قاموا بمقابلة الصحفي شان مكالستر التواري عن الأنظار.. قُبض عليه ومعه كل التسجيلات التي قام بتصويرها وال ...,,
125597958954692608,10/16/2011 15:44:21,RT @ZainSyr: RT plz على النشطاء الذين قابلوا الصحفي البريطاني شان مكالستر التواري عن الأنظار حالا،الصحفي اعتقل ومعه كل التسجيلات قبل معا ...,,
125581432012812288,10/16/2011 14:38:41,RT @homsi_news: مع كل أسف أنقل لكم خبر وفاة ابنة الشهيدة نسرين دعاس التي قاموا بتوليدها بالأمس بعملية قيصيرية اختارت الرحيل مع والدتها # ...,,
125577053784379392,10/16/2011 14:21:17,I liked a @YouTube video http://t.co/XRHwQpAH التقريرالكامل  للصحفية الفرنسية عن الثورة السورية,,
125501087401779200,10/16/2011 9:19:25,RT @NewsSyRev: إدلب :: انقطاع تام للاتصالات في جميع أنحاء المحافظة بريفها ومدينتها وتشويش على الثريا .. للتعتيم على عملية اجتياح في بعض  ...,,
125501031919525888,10/16/2011 9:19:12,"RT @NewsSyRev: ديرالزور:: عاجل : الشبيحة يهاجمون مشيعي الشهيد زياد العبيدي اليوم بإطلاق نار كثيف جدا وبأعدادكبيرة،
ويختطفون نعش الشهيد إ ...",,
125500377662623744,10/16/2011 9:16:36,"RT @TrellaLB: RT @SyrianView: @TrellaLB 
اذا بتستنى شوي كمان بيطلعلك شكري القوتلي ويوسف العظمة من قبره لينفوا ان الجيش والشبيحة قتلوهم",,
125500311405199360,10/16/2011 9:16:20,RT @TrellaLB: Is Bashar #Assad a god? i mean he is managing to bring back the dead! i saw a couple people he killed talking on SyrianTV  ...,,
125500241381294080,10/16/2011 9:16:03,RT @h_hebah2: النظام بقتله لعلاء وحّد دمنا ..السوري والفلسطيني واحد ..جرحنا واحد ..حريتنا واحدة ..دمنا واحد .. #syria # PALESTINE,,
125500190772834304,10/16/2011 9:15:51,"RT @_Soul_A: Haha,, 7abbet RT @Gsquare86: احنا اسفين يا ماركس #MarxWasRght #Marxism  http://t.co/uUExsETV",,
125173304255455232,10/15/2011 11:36:56,RT @SyCitizen: اليمن البلد الأقل تأثراً بتكلفة قدرها 0.98 مليار دولار أمّا سورية فكانت الأكثر تضرراً بتكلفة قدرها  27.3 مليار دولار #Syr ...,,
125173197724327937,10/15/2011 11:36:30,"RT @mneef1: فلاش||تنسيقية أطباء دمشق ::تأكيد استشهاد شخصين و 9 اصابات بينهم حالتين خطرة في اطلاق النار عالمتظاهرين في الميدان

#Syria  .",,
125168881894567936,10/15/2011 11:19:21,"RT @observer98: RT @amerso: فقط في سوريا ,, شهيدٌ يشيّع شهيد ! 

#Syria #OnlyInSyria",,
125168149770403841,10/15/2011 11:16:27,RT @ahmadtalk: #OccupyWallStreet #Syria أحد الفيسبوكيين السوريين يهتف : وول ستريت حنا معاكِ للموت .. وول ستريت,,
125168127867760640,10/15/2011 11:16:21,وول ستريت حنا معاكي للموت #Syria,,
125168059378974720,10/15/2011 11:16:05,"RT @Samsomhoms: ماهي العقيدة الأخلاقية لمن يطلقون النار على جنازة طفل ؟ ماهي كمية الحقد التي يملكها هؤلاء
#Syria",,
125167966491918336,10/15/2011 11:15:43,RT @CMPaso: RT @kareemlailah: فقط في سوريا: النظام يقتل القتيل و مشييعيه #Syria,,
125166051544662017,10/15/2011 11:08:06,"RT @3ayeef: الوضع بالميدان الآن جداً سيء، إطلاق نار غير معروف ولايمكن معرفة عدد الجرحى والقتلى الآن
#Syria #Damascus",,
125165046421655553,10/15/2011 11:04:07,RT @NewsSyRev: دمشق - الميدان :: المتظاهرون يجابهون قوات اللاأمن بالحجارة و مطاردة للمتظاهرين في الشوارع لاعتقالهم و استخدام الرصاص الحي ...,,
125165023013257216,10/15/2011 11:04:01,RT @RedMan4u: مؤكد شهيدين وعدد من الجرحى في التشيع حتى الآن #Syria,,
125164992080252928,10/15/2011 11:03:54,"RT @yeumiyat2011: #Syria #Damascus
يوميات الثورة||عاجل::دمشق|| الميدان || سقوط جريحين حتى الان في الميدان في تشييع الشهيد ايراهيم... htt ...",,
125162166969053184,10/15/2011 10:52:40,BREAKING: Live gunfire against more than 10.000 protesters in #Midaan Now. #Syria,,
125152884902989824,10/15/2011 10:15:47,RT @Hsn_Kh: البث توقف على الجزيرة مباشر لكنه مستمر على هذا الرابط http://t.co/qTtierxx #Syria #Damascus,,
125152682796261376,10/15/2011 10:14:59,RT @hamawy22: توقف البث على الجزيرة مباشر وهو مستمر على موقع البث المباشر http://t.co/C16eKTM0‏ #Syria,,
125152281179078658,10/15/2011 10:13:23,RT @KareemLailah: Breaking: more than 10.000 protesters at the funeral of Child martyr Ibrahim Shibani in #Damascus NOW. #Syria,,
125152259486130176,10/15/2011 10:13:18,RT @ahmadtalk: #Syria تابعو على الجزيرة مباشر الآن تشييع طفل استشهد امس من الميدان بدمشق,,
125152219166289920,10/15/2011 10:13:08,RT @7__r: The funeral of the child martyr Ibrahim Shayban is live on AJA Live #Syria,,
125149787392704512,10/15/2011 10:03:29,"RT @seanbonner: I told you this wasn't going away... RT @tara: 951 cities, 82 countries RT @BBCWorld: 'Occupy' protests go worldwide htt ...",,
125149385477718017,10/15/2011 10:01:53,"@slim404 I use SSH when on computer, the problem on phones where TOR doesn't work. or is not easy to setup. beside it being unstable there",,
125149022565580800,10/15/2011 10:00:26,while I was trying to create a wave for the blockage of VPN in #Syria I remembered that Security forces killed a 9 years old child yesterday,,
125147422350516224,10/15/2011 9:54:05,one advantage iPhone used to have over Android in #Syria was the working VPN and the Apple store being accessible over VPN. now that's gone,,
125146036581842944,10/15/2011 9:48:34,skype users in #Syria use http://t.co/A278x3KG,,
125144616893820928,10/15/2011 9:42:56,unless they entirely turn off the internet (which they do every Friday) there are still ways to bypass the censorship #Syria,,
125144442557566976,10/15/2011 9:42:14,The last hope for #Syria internet is the use of SSH tunnels. they still can't block this but they might do with the blue coat thing.,,
125143908639440898,10/15/2011 9:40:07,with VPN being blocked now in #Syria iPhones became useless all of a sudden!,,
125140033433903105,10/15/2011 9:24:43,Syria just blocked all VPN Services running on PPTP and L2TP VPN protocols,,
124896822148874241,10/14/2011 17:18:17,heavy military presence while all kinds of communications are off in Harasta (Damascus Country side) #Syria,,
124053532226748416,10/12/2011 9:27:21,I liked a @YouTube video http://t.co/3WBzez1T برنامج الاتجاه المعاكس | شرعية المجلس الوطني السوري,,
123334539354443776,10/10/2011 9:50:20,Homemade GPS Receiver http://t.co/bFpTepMq make open hardware version of it? @Sharism @rejon,,
123326478313205760,10/10/2011 9:18:18,@rinasyria الطريقة غير صحيحة، والفيديو مفبرك :) أفضل طريقة هي استخدام شاحن طاقة شمسية وهو موجود في السوق السوري وفيه بطارية للشحن #Syria,,
123119522453520384,10/9/2011 19:35:56,watching the Freedom Riders movie online at http://t.co/Vf7AeHEy and thinking how that is similar to #Syria,,
122398849607274496,10/7/2011 19:52:14,Harasta looks like ghosts city. no one is allowed to go in or out. Electricity is down and everything is closed. The internet is off #syria,,
122271825311969280,10/7/2011 11:27:29,Good BBC report - Return to Douma city in Syria http://t.co/L1DZ80MP,,
121522303535288320,10/5/2011 9:49:09,"@tara Thanks tara, now getting better",,
121522233792401408,10/5/2011 9:48:52,"@kaythaney yes much better now, Ak47 is nothing :D",,
121522165651750912,10/5/2011 9:48:36,RT @christopheradam: @basselsafadi They took a bone. You take the country.,,
121522139273764864,10/5/2011 9:48:30,"@seanbonner now much better, thanks my friend.",,
121521939620696064,10/5/2011 9:47:42,الكاتب والإعلامي ابراهيم الجبين يستقيل من التلفزيون السوري ويعتبره “شاشة العصابة وآلة القتل وسفك الدماء” http://t.co/UFG7mgvb,,
121373856207351809,10/4/2011 23:59:16,إذا كانت الجثة المقطعة والمحروقة هي جثة زينب أو حدا تاني، ما ننسى إنو الأمن قتل وشوه جثة إنسان وسلمها للمشفى، وهي جريمة ضد الإنسانية #Syria,,
120988721079263232,10/3/2011 22:28:53,RT @ZainSyr: ريف دمشق: حرستا: قوات الأمن تقتحم المدينة وتشن حملة اعتقالات فيها. #syria,,
120923282739429376,10/3/2011 18:08:51,Thanks to the swype keyboard of android I can type  sorta fast with one finger with our without ak47 bullet ;),,
120915613601366016,10/3/2011 17:38:23,"Got a bullet in my right hand. thanks to the syrian army. doctor said I shouldn't work for a while, but feel need to work more now #syria",,
